orig_path,prep_path,class,Output,width,height,resize_mode
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (41).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (41).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (42).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (42).png,Stem_Canker,1,480,567,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (43).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (43).png,Stem_Canker,1,480,478,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (44).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (44).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (45).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (45).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (46).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (46).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (47).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (47).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (48).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (48).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (49).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (49).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (5).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (5).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (50).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (50).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (51).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (51).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (52).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (52).png,Stem_Canker,1,480,347,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (53).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (53).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (54).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (54).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (55).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (55).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (56).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (56).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (57).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (57).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (58).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (58).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (59).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (59).png,Stem_Canker,1,480,591,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (6).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (6).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (60).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (60).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (61).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (61).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (62).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (62).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (63).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (63).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (64).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (64).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (65).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (65).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (66).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (66).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (67).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (67).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (68).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (68).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (69).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (69).png,Stem_Canker,1,480,436,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (7).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (7).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (70).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (70).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (71).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (71).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (72).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (72).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (73).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (73).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (74).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (74).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (75).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (75).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (76).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (76).png,Stem_Canker,1,480,543,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (77).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (77).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (78).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (78).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (79).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (79).png,Stem_Canker,1,480,332,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (8).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (8).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (80).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (80).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (81).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (81).png,Stem_Canker,1,480,386,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (82).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (82).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (83).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (83).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (84).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (84).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (85).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (85).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (86).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (86).png,Stem_Canker,1,480,664,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (87).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (87).png,Stem_Canker,1,480,327,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (88).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (88).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (89).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (89).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (9).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (9).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (90).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (90).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (91).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (91).png,Stem_Canker,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (92).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (92).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (93).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (93).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (94).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (94).png,Stem_Canker,1,480,570,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (95).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (95).png,Stem_Canker,1,480,543,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (96).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (96).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (97).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (97).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (98).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (98).png,Stem_Canker,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Stem_Canker\Stem_Canker (99).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Stem_Canker\Stem_Canker (99).png,Stem_Canker,1,480,360,width480
